RowNumber,CustomerId,NumOfProducts,HasChckng,IsActiveMember
3144,15722061,2,1,0
4945,15722072,1,0,1
6246,15722083,2,0,0
6458,15722090,1,1,1
4899,15722122,1,0,1
4514,15722212,2,0,0
3694,15722246,1,1,1
5491,15722322,2,0,1
4161,15722350,1,1,1
1359,15722364,2,1,1
3439,15722404,2,1,1
8939,15722409,1,1,1
5187,15722425,2,1,0
7735,15722473,2,1,0
7312,15722479,2,0,1
9905,15722532,1,1,1
5946,15722533,2,0,1
7677,15722535,1,0,1
711,15722548,1,0,0
1616,15722578,1,1,1
6452,15722583,2,1,1
8577,15722599,2,0,0
4783,15722611,1,1,1
7975,15722632,1,1,1
6528,15722692,1,1,0
9030,15722701,1,1,0
9800,15722731,1,1,0
3027,15722758,2,0,0
2420,15722765,1,0,1
6680,15722813,1,1,0
9340,15722845,2,1,1
1370,15722902,1,1,1
3453,15722965,1,1,1
8937,15722991,1,0,0
1151,15722993,1,0,0
1373,15723006,2,0,1
2050,15723008,2,1,1
9673,15723013,2,1,1
4477,15723028,2,1,0
1640,15723053,2,0,1
8778,15723064,2,1,0
5177,15723105,1,1,1
9005,15723153,2,1,0
3785,15723169,1,1,0
6437,15723216,1,1,1
9001,15723217,1,1,0
1117,15723250,2,1,1
3563,15723263,1,1,1
2803,15723299,1,1,1
6735,15723318,3,0,0
2124,15723320,2,1,0
1270,15723339,2,1,1
3150,15723373,1,1,0
9024,15723400,2,1,1
1539,15723411,1,1,1
8012,15723437,2,1,1
8957,15723481,2,0,1
9577,15723484,1,1,0
216,15723488,1,0,1
9457,15723604,1,1,0
5411,15723613,2,1,0
5697,15723620,2,0,1
296,15723654,1,1,0
8324,15723658,2,1,0
6494,15723671,1,1,0
1005,15723685,2,1,0
2538,15723706,1,1,0
3939,15723717,1,0,0
1921,15723720,2,0,1
4984,15723721,1,1,0
5992,15723737,1,1,0
6183,15723786,2,1,0
5861,15723818,2,1,0
7146,15723827,1,0,0
4898,15723851,1,1,0
5886,15723856,2,1,1
4814,15723858,2,0,1
5477,15723864,2,1,0
9241,15723872,2,0,1
733,15723873,1,0,0
7093,15723884,2,0,0
234,15723886,2,0,1
2740,15723894,1,0,0
1166,15723907,2,0,0
5780,15723950,1,1,1
7107,15723989,2,1,1
5338,15724076,3,0,0
4434,15724099,1,1,1
1099,15724127,2,0,0
2578,15724145,1,1,0
3285,15724150,1,1,1
5702,15724154,1,1,0
3153,15724161,4,1,0
8542,15724181,2,1,1
9830,15724200,1,0,1
2313,15724223,1,0,0
3818,15724251,1,0,0
8486,15724269,2,1,1
634,15724282,2,1,1
769,15724296,2,0,0
1206,15724307,1,0,1
9720,15724321,1,0,0
1203,15724334,1,1,0
9042,15724336,1,1,0
3085,15724402,2,1,0
3021,15724423,2,0,0
4457,15724428,2,1,0
2063,15724443,1,0,1
9062,15724444,2,1,1
6881,15724453,1,0,0
1753,15724466,1,1,0
3300,15724527,2,1,1
3109,15724536,2,1,1
9596,15724543,2,1,1
993,15724563,2,0,1
1301,15724620,1,1,0
167,15724623,1,1,0
4661,15724632,2,0,1
9413,15724648,1,0,0
6676,15724663,2,0,0
5564,15724684,1,1,0
8897,15724691,2,1,1
5223,15724719,1,1,0
8688,15724764,2,0,0
2619,15724834,2,0,0
6713,15724838,1,1,0
908,15724848,1,1,0
7268,15724851,1,1,0
2933,15724858,1,1,0
3390,15724863,1,1,0
9722,15724876,1,1,1
2183,15724889,1,0,1
3767,15724890,2,0,0
6643,15724924,1,0,1
142,15724944,2,1,1
3651,15724955,2,0,0
7615,15725002,2,1,0
1721,15725024,2,0,1
7286,15725028,2,1,1
5742,15725036,1,0,1
2407,15725039,1,1,1
3667,15725068,2,1,1
8617,15725076,2,1,1
6438,15725094,1,1,1
1573,15725141,1,1,0
274,15725166,2,1,0
5458,15725221,1,1,1
6245,15725302,2,1,0
221,15725311,2,1,1
1789,15725355,1,0,1
3393,15725429,1,1,1
4166,15725478,2,1,1
9067,15725509,2,1,1
667,15725511,1,0,1
4052,15725639,1,1,1
3031,15725660,1,0,0
1776,15725664,1,0,0
5916,15725665,2,1,0
494,15725679,1,0,0
2680,15725698,1,1,1
24,15725737,2,0,1
8861,15725762,1,1,0
5228,15725767,2,1,0
8153,15725772,2,1,1
7078,15725776,1,0,0
3194,15725794,1,1,0
850,15725811,1,0,1
2465,15725818,1,1,1
2006,15725835,2,0,1
5815,15725882,2,1,1
7741,15725906,1,1,1
6081,15725945,1,0,0
2156,15725997,1,1,0
466,15726032,1,1,0
6259,15726046,1,1,0
5915,15726058,2,0,1
5578,15726087,1,1,1
1744,15726088,1,1,1
5790,15726103,1,1,0
4826,15726153,1,1,1
7371,15726167,2,1,1
5313,15726178,2,1,0
9864,15726179,2,1,1
2375,15726186,2,1,0
832,15726234,1,0,1
5129,15726250,2,0,1
2012,15726267,2,0,1
8985,15726289,1,1,0
5200,15726310,2,1,0
5579,15726313,2,1,0
2134,15726354,1,1,0
2970,15726358,2,0,0
2461,15726403,1,1,0
7006,15726466,1,1,0
3988,15726484,1,1,1
3910,15726487,1,1,1
2525,15726490,1,1,1
1863,15726494,1,1,0
1450,15726556,2,0,0
1264,15726557,1,0,0
3863,15726588,2,0,0
2789,15726589,1,1,0
455,15726631,1,0,1
6217,15726634,1,1,0
189,15726676,2,0,1
7769,15726695,2,1,0
9653,15726720,1,1,0
3347,15726747,1,0,1
5499,15726774,1,0,0
9134,15726776,1,1,1
2353,15726791,1,1,1
3361,15726796,1,1,1
4013,15726814,2,0,1
4492,15726832,1,1,1
5456,15726855,1,1,0
191,15726931,2,0,0
3881,15726945,2,1,1
6631,15726960,2,1,1
2559,15727021,2,1,1
5784,15727041,2,1,1
4307,15727059,2,0,0
7882,15727138,2,1,1
8221,15727177,1,1,0
3684,15727197,2,0,0
6194,15727198,2,0,0
1736,15727251,1,0,0
1391,15727281,2,1,0
8666,15727291,2,1,0
697,15727299,1,1,1
2908,15727311,2,1,1
5116,15727317,3,1,0
8944,15727350,1,0,0
3560,15727353,1,1,0
6827,15727361,2,1,1
2008,15727384,1,0,1
9111,15727391,2,1,0
4365,15727408,2,1,0
8250,15727421,2,1,1
3174,15727467,2,1,0
4326,15727489,1,1,0
2456,15727490,1,0,1
6712,15727499,2,0,0
6889,15727539,2,1,0
2250,15727546,2,1,1
289,15727556,1,1,1
6130,15727605,2,0,1
8494,15727619,3,1,0
501,15727688,2,1,1
2947,15727696,2,1,1
4939,15727703,1,0,0
7634,15727811,1,0,0
8761,15727819,1,1,1
223,15727829,2,1,1
7897,15727857,2,1,0
204,15727868,2,1,1
840,15727915,1,0,0
2527,15727919,2,0,0
1547,15727944,1,1,1
9690,15728005,2,1,0
2429,15728006,1,1,0
7247,15728010,2,0,1
6431,15728012,1,1,0
9545,15728043,2,1,0
4837,15728078,1,0,1
7539,15728082,2,1,0
3825,15728167,1,0,0
3787,15728224,2,1,0
8304,15728333,1,1,1
2386,15728352,1,0,0
9104,15728362,2,1,0
3486,15728456,1,1,0
2689,15728474,1,1,1
9645,15728480,2,1,1
571,15728505,2,1,1
7135,15728523,1,1,1
8459,15728542,2,1,1
5371,15728564,2,0,1
9462,15728605,2,0,1
9060,15728608,2,0,1
334,15728669,1,1,0
9309,15728683,2,0,1
29,15728693,1,1,1
5308,15728706,1,1,0
8541,15728709,2,0,0
2904,15728773,2,1,1
6530,15728823,2,1,0
9783,15728829,1,1,0
8564,15728838,1,1,0
9508,15728885,1,1,1
7244,15728906,2,1,1
4994,15728912,1,1,0
5961,15728917,1,1,0
9694,15728963,1,0,0
4146,15729018,1,1,1
9584,15729019,1,1,0
1514,15729040,2,1,0
2930,15729054,1,1,1
8991,15729065,2,1,1
5769,15729083,1,0,1
9010,15729087,2,0,1
6634,15729110,2,1,0
5423,15729117,1,1,1
4210,15729201,1,1,0
4784,15729224,2,1,0
6232,15729238,1,1,1
8130,15729246,2,1,1
1025,15729279,1,1,0
9359,15729359,2,1,1
945,15729362,1,1,0
7511,15729377,2,1,1
2611,15729412,1,1,1
3866,15729435,2,1,1
5518,15729454,2,1,0
3712,15729489,1,0,1
4966,15729515,2,1,1
5560,15729557,1,1,0
5841,15729574,2,1,1
4681,15729582,1,0,0
38,15729599,1,0,1
1593,15729668,1,1,0
3656,15729689,2,0,1
7523,15729718,3,0,0
2562,15729763,1,1,1
7224,15729771,1,0,1
6209,15729804,2,1,1
1078,15729832,1,1,0
3850,15729836,2,1,0
3243,15729908,1,0,0
2699,15729954,3,1,0
1473,15729956,1,1,1
3510,15729958,1,1,1
2005,15729970,1,0,1
1326,15729975,1,0,1
1219,15730038,1,0,0
5792,15730044,3,0,1
504,15730059,2,1,1
572,15730076,1,1,0
4373,15730137,1,0,0
7666,15730150,1,1,0
3553,15730161,2,1,0
5606,15730272,1,1,1
3766,15730273,1,1,0
7217,15730287,3,1,0
2731,15730339,1,0,0
5712,15730345,1,1,1
5099,15730353,2,1,0
7343,15730360,2,1,1
1584,15730394,2,0,0
2186,15730397,1,1,1
6359,15730418,2,1,0
2770,15730433,1,1,0
9598,15730441,2,1,1
651,15730447,2,1,1
3089,15730448,1,1,1
447,15730460,1,0,0
3637,15730469,2,0,1
9080,15730488,1,0,1
1393,15730540,2,1,0
9689,15730579,1,1,1
6510,15730590,2,0,0
1740,15730639,2,1,0
6079,15730657,1,0,1
7253,15730673,1,1,0
3147,15730688,2,1,1
8457,15730705,1,1,0
2184,15730735,2,1,1
2377,15730738,2,1,1
6088,15730759,1,1,0
7069,15730793,1,1,1
5380,15730796,1,1,1
6742,15730810,1,1,1
647,15730830,2,1,1
2055,15730868,2,1,1
8419,15731026,2,1,0
4211,15731117,1,1,0
8839,15731148,1,1,1
7134,15731166,1,1,1
7776,15731246,2,1,0
8291,15731267,1,1,0
5261,15731281,2,1,1
2798,15731327,2,0,1
5280,15731330,1,1,1
6445,15731412,1,1,1
9145,15731463,1,1,1
1680,15731478,1,0,0
2208,15731507,1,0,0
92,15731511,2,1,0
5906,15731519,2,1,0
958,15731522,2,1,1
4953,15731543,1,1,1
8611,15731553,2,1,0
5100,15731555,1,0,0
7957,15731569,2,1,1
7048,15731586,2,0,0
4131,15731669,1,1,0
489,15731744,2,0,1
6649,15731751,1,0,1
9892,15731755,2,1,0
4605,15731760,1,0,1
6193,15731781,2,1,0
2581,15731790,1,1,1
964,15731815,3,1,0
5078,15731829,2,1,0
8651,15731865,2,1,0
2024,15731890,1,0,1
9446,15731951,1,1,0
7360,15731989,2,1,0
2308,15732020,2,0,1
7883,15732061,1,0,0
2683,15732102,2,1,0
8030,15732113,1,0,1
1478,15732175,1,0,1
1265,15732199,1,0,1
9948,15732202,2,1,1
6707,15732235,1,0,1
5679,15732265,2,1,0
3914,15732266,1,1,0
4160,15732268,1,1,0
2554,15732270,1,1,1
5270,15732281,1,1,0
8173,15732293,2,1,1
6533,15732299,3,1,1
4012,15732307,1,1,1
3925,15732334,2,1,0
4072,15732430,1,1,0
9626,15732437,2,1,1
9371,15732438,4,0,0
1538,15732448,1,1,1
2397,15732476,2,0,1
6306,15732563,2,1,1
5293,15732610,2,1,0
8759,15732621,1,1,1
444,15732628,1,1,1
5286,15732643,1,1,1
7927,15732644,2,1,0
1135,15732660,1,1,1
5079,15732672,1,1,1
404,15732674,2,0,1
8233,15732704,2,1,0
2123,15732740,1,0,0
4208,15732774,1,1,0
461,15732778,2,1,1
7875,15732791,1,1,1
1708,15732832,2,1,0
7168,15732884,1,0,0
6961,15732903,2,1,0
2010,15732917,1,1,0
7567,15732943,1,1,0
35,15732963,2,1,1
8585,15732967,2,1,1
3118,15732987,1,0,0
3309,15733014,2,0,1
9311,15733032,2,1,1
9002,15733111,1,1,1
920,15733114,2,1,0
897,15733119,2,1,0
6229,15733138,1,1,1
5404,15733169,1,1,1
9435,15733229,2,0,0
3376,15733234,1,1,1
224,15733247,1,1,0
4556,15733261,1,1,0
2678,15733297,1,1,1
3369,15733303,2,1,1
9534,15733361,1,1,0
1226,15733387,1,1,1
2047,15733429,2,1,1
9606,15733444,2,0,0
4914,15733447,1,1,1
8570,15733460,2,1,1
5438,15733476,1,1,1
9969,15733491,2,0,0
2875,15733581,1,1,0
8870,15733597,2,0,0
7524,15733602,2,0,1
498,15733616,1,1,1
5392,15733661,2,1,0
8036,15733705,2,0,1
2609,15733768,1,1,1
3561,15733777,1,0,0
456,15733797,2,1,0
5241,15733842,1,1,0
8125,15733872,2,0,0
2766,15733876,2,1,1
2915,15733883,2,0,0
8199,15733888,1,1,0
5274,15733904,1,1,0
3211,15733964,1,1,1
5340,15733966,1,1,1
3206,15733973,1,1,0
1132,15733974,1,1,0
5062,15734005,2,1,0
7318,15734008,1,1,0
3488,15734044,1,0,1
5295,15734058,1,1,1
6846,15734085,1,1,1
3184,15734161,2,1,0
8315,15734177,2,1,1
4524,15734202,1,1,0
3612,15734246,2,0,1
2002,15734311,2,1,1
3175,15734312,2,1,1
6630,15734365,2,0,1
4866,15734438,2,1,0
5870,15734461,1,0,1
1728,15734491,2,1,1
4608,15734524,1,1,0
817,15734565,2,1,0
7262,15734578,1,0,1
6045,15734588,2,1,1
3415,15734609,2,1,1
5089,15734610,3,1,0
6270,15734626,2,1,1
2266,15734628,2,1,0
1316,15734634,1,0,0
7254,15734649,1,1,0
9411,15734659,2,1,0
579,15734674,1,1,0
9357,15734711,1,1,0
8849,15734714,1,1,0
8253,15734737,2,1,1
4055,15734762,3,1,0
6414,15734765,1,0,1
9468,15734850,1,1,0
710,15734886,2,1,0
6181,15734892,2,1,1
9763,15734917,2,1,0
1334,15734942,1,1,0
6596,15734948,2,0,0
3761,15734970,1,0,0
4726,15734987,2,1,0
1872,15734999,1,1,0
6087,15735025,2,1,1
9949,15735078,2,1,1
6153,15735080,1,1,1
7383,15735106,2,1,0
349,15735203,1,1,1
7547,15735221,2,1,0
1635,15735222,2,1,1
2196,15735246,2,0,0
2645,15735263,1,0,1
4225,15735270,1,1,0
7541,15735330,1,1,0
5866,15735339,1,1,0
5538,15735346,1,1,1
6041,15735358,1,1,1
2342,15735388,2,1,0
5206,15735400,1,1,0
1898,15735428,2,0,0
5309,15735439,1,0,0
2410,15735522,2,0,0
3101,15735549,2,1,1
7282,15735572,1,1,1
3437,15735632,1,1,1
6752,15735636,1,1,1
3895,15735687,1,1,0
6000,15735688,1,0,0
2127,15735719,2,1,1
9203,15735782,1,1,0
7816,15735784,1,1,0
3885,15735788,2,1,1
9654,15735799,1,1,1
7154,15735837,2,1,1
9511,15735849,2,0,1
3110,15735878,1,0,0
6708,15735909,1,1,0
7828,15735968,2,0,1
328,15736008,1,1,0
5531,15736043,1,1,1
2222,15736069,1,1,0
8057,15736078,1,1,0
531,15736112,2,1,1
5471,15736124,2,1,1
6404,15736126,1,1,1
8085,15736146,1,1,1
4067,15736154,2,0,1
3140,15736228,1,1,1
9093,15736250,1,0,1
4844,15736254,1,1,0
4238,15736271,1,1,0
2693,15736274,2,0,0
6863,15736287,1,1,0
6674,15736299,1,0,0
4658,15736302,2,1,1
9842,15736327,2,1,1
9872,15736371,2,1,1
3199,15736397,1,1,0
7368,15736399,2,1,0
4446,15736413,2,1,1
7354,15736420,2,0,1
3661,15736431,2,1,0
3846,15736495,1,1,0
7249,15736510,3,1,0
7418,15736533,1,1,0
700,15736534,1,1,1
8664,15736578,1,1,1
326,15736601,1,1,0
2303,15736656,2,0,1
6682,15736717,1,1,1
4241,15736730,1,1,1
2920,15736760,1,0,0
5657,15736769,2,1,0
9762,15736778,2,1,1
27,15736816,1,1,1
723,15736879,2,0,0
4685,15736963,2,1,1
3479,15736990,1,1,0
9614,15737025,3,0,0
8586,15737047,1,1,0
781,15737051,2,1,0
3999,15737071,1,1,1
4179,15737080,2,0,1
6565,15737104,2,1,1
5661,15737133,1,1,1
6678,15737169,1,1,1
12,15737173,2,1,0
9133,15737194,2,1,0
1944,15737265,1,0,0
5842,15737267,1,1,0
8238,15737275,1,1,1
2596,15737310,1,1,0
3847,15737354,2,1,1
9463,15737385,2,1,0
8938,15737404,1,1,1
8715,15737408,1,1,0
8336,15737414,1,1,0
17,15737452,1,1,0
8276,15737489,1,0,0
1959,15737506,1,0,0
4168,15737509,1,0,0
3454,15737521,2,0,0
7536,15737542,1,1,0
5003,15737556,2,1,1
4133,15737571,1,0,1
1985,15737605,2,1,1
7047,15737627,2,1,0
4816,15737647,1,1,0
9132,15737705,1,1,0
9414,15737732,2,1,0
8905,15737735,1,1,1
582,15737741,2,0,1
1296,15737748,1,0,0
5643,15737778,1,1,0
2658,15737782,1,1,1
842,15737792,1,0,0
934,15737795,1,0,1
6856,15737814,1,1,0
4690,15737832,1,0,0
5,15737888,1,1,1
7477,15737909,2,1,0
6108,15737910,2,1,0
5827,15737961,2,1,1
9205,15737971,2,1,0
3316,15737977,2,0,1
7153,15737998,1,0,0
8258,15738018,2,0,0
9518,15738042,2,1,1
5785,15738063,2,1,1
8762,15738088,2,1,0
42,15738148,1,0,0
5469,15738150,2,1,1
3749,15738166,1,0,1
1212,15738174,2,0,1
635,15738181,2,0,0
26,15738191,2,0,1
1832,15738219,2,1,1
4716,15738220,2,1,0
9831,15738224,1,1,0
4547,15738248,2,1,0
1520,15738267,1,1,1
3630,15738291,2,0,0
1965,15738318,1,1,0
2526,15738411,1,0,1
3095,15738448,2,0,0
7045,15738487,2,1,0
6409,15738497,2,1,0
6400,15738501,1,0,1
4046,15738516,1,1,0
4005,15738546,2,0,1
6078,15738588,1,0,0
2182,15738605,1,1,1
6057,15738627,2,1,1
4132,15738634,1,1,1
9048,15738662,1,1,0
2815,15738672,2,1,0
6853,15738715,3,1,0
97,15738721,1,0,1
85,15738751,2,1,0
6091,15738785,2,0,1
1715,15738828,1,0,0
6017,15738835,2,0,0
6097,15738884,1,1,0
6952,15738889,1,0,1
3617,15738907,1,1,0
8151,15738936,2,0,1
5211,15738954,2,0,0
9796,15738980,2,1,0
9323,15739042,2,1,0
2684,15739046,1,0,1
1705,15739054,1,0,1
2522,15739068,2,1,1
9336,15739123,2,1,0
1197,15739131,1,1,0
3013,15739160,1,1,0
3947,15739168,1,0,1
1007,15739189,2,1,0
4533,15739194,2,1,0
3339,15739223,2,1,1
9455,15739248,2,1,1
8974,15739271,1,1,1
6080,15739292,1,1,1
2555,15739357,1,0,0
356,15739438,2,1,0
8893,15739476,1,1,1
2412,15739502,2,1,1
4575,15739514,2,1,1
7001,15739548,1,1,0
2251,15739576,2,1,1
6600,15739578,1,1,0
4893,15739592,1,0,0
9775,15739692,2,0,0
538,15739803,2,1,0
9525,15739847,1,1,0
9955,15739850,1,0,1
4424,15739857,2,1,1
1920,15739858,1,1,1
4908,15739931,1,1,1
6360,15739972,3,1,0
9384,15739997,2,0,1
9658,15740043,1,1,1
4756,15740072,2,1,1
1828,15740104,2,0,1
3819,15740147,1,0,1
9274,15740160,2,1,1
1868,15740164,1,1,1
4285,15740175,2,0,0
8104,15740223,3,1,0
8495,15740237,1,0,0
6825,15740264,2,1,0
3919,15740283,2,0,0
4412,15740345,1,1,0
7684,15740356,1,0,1
3807,15740383,2,1,0
131,15740404,2,1,1
4981,15740406,1,1,0
7448,15740411,2,1,1
6336,15740428,2,0,0
8898,15740442,1,1,0
7184,15740458,1,1,0
4371,15740470,2,1,0
337,15740476,2,0,1
7311,15740487,3,1,1
1259,15740494,2,1,0
4281,15740527,1,0,1
4633,15740557,2,1,0
8514,15740602,1,0,1
3324,15740630,2,1,0
5767,15740846,1,1,1
9296,15740868,1,1,1
5070,15740878,2,0,1
694,15740900,2,1,1
5006,15741032,1,0,1
3020,15741049,2,1,1
9082,15741078,2,0,1
4107,15741092,1,1,0
3038,15741094,2,1,1
8198,15741180,1,1,1
8804,15741181,1,1,1
5290,15741195,1,1,1
9738,15741197,3,1,0
4271,15741275,2,1,1
1157,15741295,2,1,1
948,15741336,1,1,1
2076,15741385,1,1,1
9304,15741403,1,0,0
5049,15741416,1,1,1
5627,15741417,2,1,1
1660,15741429,2,1,1
1915,15741554,1,1,1
7647,15741633,1,1,1
7744,15741643,1,1,1
6096,15741652,1,1,1
8078,15741693,1,1,1
5959,15741719,1,0,1
1594,15741728,1,1,1
3586,15741745,2,1,1
4073,15741865,1,1,1
3567,15741875,1,0,0
6668,15741921,2,1,1
5607,15741988,1,1,0
7407,15742009,2,1,1
9662,15742019,2,0,0
4429,15742028,2,1,0
9792,15742091,1,1,0
8695,15742116,2,0,0
6094,15742126,2,1,1
6226,15742172,2,1,0
3217,15742204,1,0,1
2469,15742210,1,1,1
1285,15742229,1,0,1
2014,15742238,2,1,0
2524,15742269,2,1,0
2663,15742272,1,0,0
9583,15742285,1,1,1
7409,15742297,1,1,1
9032,15742323,2,1,0
524,15742358,1,1,1
7707,15742369,2,1,1
1422,15742378,1,1,0
4392,15742404,2,1,0
5096,15742442,1,0,1
1231,15742480,2,0,1
4042,15742504,2,1,0
8980,15742511,1,1,0
5516,15742534,2,1,1
6945,15742607,1,1,1
5919,15742609,1,0,1
1565,15742613,2,1,0
1438,15742632,1,0,1
1742,15742638,2,0,1
335,15742668,1,1,0
4986,15742681,1,1,1
5734,15742798,1,1,0
8589,15742809,1,1,0
2793,15742820,2,0,1
6295,15742824,1,1,0
3506,15742834,1,1,1
5368,15742848,1,1,1
1331,15742854,2,1,0
8292,15742879,1,1,1
5112,15742886,2,0,1
4682,15742971,2,1,0
884,15743007,1,1,0
1055,15743016,1,1,0
432,15743040,2,0,1
8025,15743051,1,1,1
1381,15743067,1,1,0
9101,15743075,2,1,1
8421,15743076,1,1,1
6801,15743149,1,1,1
6032,15743153,2,1,1
102,15743192,2,0,0
9567,15743193,2,1,0
8216,15743236,1,1,0
8505,15743245,1,1,0
6525,15743293,3,1,1
922,15743411,1,1,0
8860,15743456,2,1,0
4398,15743478,2,1,1
5291,15743490,1,1,0
6100,15743498,1,1,0
1261,15743532,1,1,0
4734,15743538,2,1,0
9087,15743545,2,1,0
5855,15743570,2,1,1
3472,15743582,1,1,1
4458,15743617,1,1,0
3970,15743673,1,1,1
8334,15743709,1,1,1
3480,15743714,1,1,0
5252,15743759,2,1,1
9407,15743760,2,1,1
4968,15743817,3,1,0
3949,15743818,2,0,1
4790,15743828,1,1,1
3922,15743871,2,1,0
4417,15743893,1,1,0
1580,15743976,1,1,1
9776,15744041,1,1,0
7398,15744044,1,1,0
6617,15744046,2,1,1
1919,15744105,2,0,1
5810,15744109,1,1,1
8159,15744127,2,1,0
3830,15744200,1,1,0
3654,15744240,1,0,1
7172,15744273,2,1,0
3059,15744279,2,1,1
9803,15744295,1,1,0
2516,15744327,1,1,0
2228,15744368,1,1,1
482,15744398,2,1,0
7486,15744423,2,1,0
1493,15744517,1,0,0
2927,15744529,2,1,1
6719,15744553,1,1,0
2601,15744582,3,1,0
5124,15744606,1,0,1
734,15744607,2,1,0
1695,15744614,1,1,1
5283,15744622,1,1,0
110,15744689,1,1,0
5046,15744691,3,1,0
9400,15744695,1,1,1
9209,15744717,2,1,1
8737,15744770,2,0,0
4824,15744789,1,1,0
2078,15744843,1,0,0
8911,15744873,1,0,0
8562,15744913,1,1,1
9589,15744914,1,1,0
2951,15744919,1,1,1
4975,15744942,1,0,1
7887,15744979,1,0,1
1713,15744983,1,1,1
2487,15745001,2,1,0
854,15745012,2,1,1
5264,15745030,2,1,0
1476,15745080,1,1,0
3097,15745083,1,0,0
364,15745088,2,1,0
1727,15745107,1,0,1
784,15745196,2,0,0
8995,15745201,2,1,1
3026,15745232,2,1,1
8076,15745250,1,0,0
8380,15745266,1,0,1
616,15745295,1,1,0
625,15745307,1,0,1
947,15745324,1,1,0
5369,15745326,1,0,0
408,15745354,2,1,0
3650,15745355,1,1,1
7161,15745375,1,1,0
6405,15745399,1,1,0
520,15745417,1,0,1
9816,15745431,2,1,1
7888,15745433,2,0,0
4806,15745452,1,1,0
5997,15745455,2,1,1
991,15745527,2,1,0
5256,15745533,2,1,0
2007,15745543,2,1,0
3441,15745605,1,1,1
674,15745621,2,1,1
5907,15745623,1,0,0
5403,15745624,2,1,0
8281,15745716,2,0,1
9666,15745794,2,1,1
7250,15745804,2,1,1
6264,15745826,2,1,1
1633,15745827,1,1,0
1369,15745843,2,1,1
341,15745844,2,0,1
6325,15746012,2,1,1
5431,15746028,2,1,0
8744,15746035,2,0,1
5995,15746065,2,1,1
3311,15746076,2,1,0
4582,15746127,2,1,0
2911,15746139,1,0,0
6762,15746183,2,1,1
2031,15746190,2,0,1
6628,15746199,1,1,1
3167,15746203,1,0,1
7423,15746258,1,1,1
1358,15746326,2,0,1
6685,15746333,3,1,0
8682,15746338,2,1,1
3871,15746341,2,1,1
1103,15746410,2,1,0
3044,15746422,1,1,0
1793,15746451,1,0,1
4792,15746461,2,1,0
912,15746490,1,1,1
8254,15746515,3,1,1
4243,15746553,1,0,1
2612,15746564,1,1,1
9899,15746569,1,1,0
2115,15746594,1,1,0
5636,15746662,1,0,1
5255,15746664,1,1,0
7854,15746674,1,1,0
8915,15746695,1,1,0
9843,15746704,2,1,1
2348,15746708,1,1,0
310,15746726,1,1,0
2975,15746737,1,1,1
1682,15746749,2,1,1
3811,15746802,1,1,0
5510,15746805,2,1,0
516,15746902,2,1,0
1720,15746970,2,1,1
6179,15746986,2,0,0
7252,15746995,1,1,0
6192,15747000,2,1,1
5416,15747014,1,0,1
3198,15747043,2,0,0
3213,15747097,1,1,1
9876,15747130,2,0,1
4196,15747168,1,0,1
2172,15747174,2,1,1
3602,15747208,1,1,0
1843,15747222,2,1,1
2768,15747265,1,1,1
9130,15747288,1,0,1
6015,15747323,1,1,0
3701,15747345,2,1,1
348,15747358,1,1,1
5655,15747458,2,1,1
2790,15747503,1,1,0
6572,15747534,1,1,0
801,15747542,2,1,1
8482,15747558,2,1,0
1263,15747591,1,0,1
8203,15747647,2,1,0
3615,15747649,2,1,1
1544,15747677,1,1,1
2398,15747724,1,1,0
7259,15747757,1,0,0
9160,15747762,1,0,0
8623,15747772,2,1,0
402,15747795,1,1,1
820,15747807,2,1,0
4174,15747808,1,1,1
6946,15747821,1,1,0
3774,15747854,3,1,1
685,15747867,1,0,0
3360,15747878,1,1,1
9973,15747927,1,1,0
457,15747960,1,1,1
9152,15747974,2,1,0
2061,15747980,2,1,0
3537,15748034,1,1,1
4117,15748068,2,1,1
5145,15748069,1,1,1
2325,15748116,1,1,1
2498,15748123,2,1,1
6522,15748231,2,1,0
4334,15748327,2,0,0
8214,15748352,1,0,1
6981,15748360,2,1,1
1993,15748381,2,1,1
4922,15748414,2,1,0
7126,15748432,2,1,1
2842,15748473,2,1,0
4172,15748481,1,0,0
7456,15748499,1,0,1
7587,15748532,1,1,1
7028,15748552,1,0,0
3291,15748589,2,1,0
9123,15748595,2,1,1
4700,15748597,1,0,1
5476,15748608,1,1,1
9453,15748616,2,1,0
696,15748625,2,1,1
3662,15748639,2,1,1
7517,15748649,1,1,0
7768,15748660,1,1,0
3459,15748673,2,0,0
7592,15748691,1,0,1
3666,15748696,1,0,1
1601,15748718,1,1,0
6244,15748752,2,1,0
1397,15748797,1,1,0
3892,15748854,1,1,0
1080,15748856,1,1,1
8065,15748882,2,1,0
8606,15748920,2,1,1
389,15748936,2,0,1
1779,15748947,1,1,1
7631,15748986,2,1,1
7866,15748995,2,0,1
1305,15749004,2,1,0
2322,15749019,2,1,1
1267,15749050,1,1,0
8566,15749068,1,1,0
9350,15749093,2,0,0
8642,15749103,1,0,1
9364,15749114,2,1,1
5762,15749119,2,1,1
6427,15749123,1,1,0
