RowNumber,CustomerId,Tenure,CreditScore,Balance,EstimatedSalary
6314,15812482,3,575,139301.68,99843.98
6315,15790810,10,844,76319.64,141175.18
6316,15687421,9,559,125919.35,175910.95
6317,15765643,6,725,124348.38,176984.34
6318,15654878,7,450,117199.8,43480.63
6319,15686835,9,738,148384.64,155047.11
6320,15768340,3,642,113905.48,176137.2
6321,15673599,5,618,133476.09,154843.4
6322,15689096,0,590,117879.32,8214.46
6323,15684294,2,735,,147075.69
6324,15615828,8,550,122359.5,116495.55
6325,15746012,0,729,,31165.06
6326,15615797,5,743,108585.35,192127.22
6327,15788494,8,555,145875.74,137491.23
6328,15793856,3,667,121542.57,186841.71
6329,15629545,7,790,109508.68,86776.38
6330,15661198,2,727,146407.11,72073.72
6331,15715117,6,744,,10662.58
6332,15701074,8,629,112330.83,91001.02
6333,15793046,4,619,90413.12,20555.21
6334,15623744,8,634,105302.66,123164.97
6335,15611329,6,608,,143463.28
6336,15740428,1,507,,92131.54
6337,15781534,4,536,121520.36,77178.42
6338,15618243,1,730,103960.38,193650.16
6339,15784161,8,583,102945.01,52861.89
6340,15700325,8,644,92760.55,35896.75
6341,15659064,8,790,,149418.41
6342,15658364,1,807,134590.21,46253.65
6343,15704340,10,581,104255.03,86609.37
6344,15793455,6,627,,91943.94
6345,15579777,3,850,,128892.36
6346,15632345,4,754,,44830.71
6347,15814468,1,551,121399.98,84508.44
6348,15754820,8,637,147127.81,84760.7
6349,15707505,8,699,125927.51,147661.47
6350,15699507,7,542,,82393.08
6351,15799600,1,640,111599.32,135995.58
6352,15794472,3,553,,159800.16
6353,15646632,9,741,,14379.01
6354,15676353,8,598,114212.6,74322.85
6355,15566312,5,660,,189016.24
6356,15570414,4,618,115251.64,136435.75
6357,15776743,9,647,,78488.39
6358,15674637,3,491,107571.61,113695.99
6359,15730418,2,652,,54628.11
6360,15739972,9,650,152367.21,150835.21
6361,15661591,1,413,130969.77,158891.79
6362,15675585,0,416,97738.97,160523.33
6363,15814750,8,629,,180595.02
6364,15593454,4,678,113794.22,16618.76
6365,15663421,6,527,128396.33,79919.97
6366,15576196,5,743,118207.69,186489.14
6367,15677324,9,683,124730.26,51999.5
6368,15568742,9,536,,121299.14
6369,15693764,0,663,136298.65,144593.3
6370,15714260,2,646,,178752.73
6371,15798200,2,707,,94148.3
6372,15656627,5,602,,77414.45
6373,15791111,2,635,125724.95,63236.97
6374,15638269,2,597,,108645.85
6375,15807473,1,503,,95153.24
6376,15708534,5,524,,136079.64
6377,15640686,5,700,95872.86,98273.01
6378,15588904,9,692,,113505.93
6379,15768763,2,562,,52525.15
6380,15770543,7,679,74260.03,194617.98
6381,15642162,1,603,123407.69,152541.89
6382,15714046,3,720,123783.91,142903.44
6383,15575060,5,797,,182257.61
6384,15812040,6,594,153880.15,135431.72
6385,15812073,7,529,,175697.87
6386,15706810,1,606,106301.85,59061.25
6387,15584090,7,621,,131283.6
6388,15810807,9,513,,152499.8
6389,15582033,3,753,138076.47,15523.09
6390,15687607,9,605,135422.31,186418.85
6391,15588406,7,574,,32262.28
6392,15784099,5,726,126875.62,128052.29
6393,15701352,3,611,96381.68,181419.29
6394,15789371,4,593,119703.1,109783.29
6395,15602845,2,466,152102.18,181879.56
6396,15707918,0,741,127675.39,74260.16
6397,15602812,2,684,133776.86,49865.04
6398,15675888,9,550,72788.03,103608.06
6399,15591822,9,593,76226.9,167564.82
6400,15738501,9,601,163630.76,41816.49
6401,15585907,5,676,,179066.58
6402,15579040,10,556,,109184.24
6403,15804211,3,719,155423.17,199841.32
6404,15736126,0,850,98710.89,83617.17
6405,15745399,2,649,,84863.85
6406,15760749,7,509,126683.8,114775.53
6407,15637118,4,684,140700.61,103557.93
6408,15657829,8,806,168078.83,85028.36
6409,15738497,4,729,107726.93,153064.87
6410,15690695,9,683,,38784.42
6411,15762351,1,689,,186526.12
6412,15791172,1,672,35741.69,28789.94
6413,15598982,5,602,98268.84,45038.29
6414,15734765,4,739,133800.98,150245.81
6415,15642912,2,618,125682.79,57762
6416,15769516,9,674,,4292.72
6417,15789379,6,762,130428.78,173365.89
6418,15695103,6,790,,119484.01
6419,15801924,8,754,,121821.16
6420,15767804,6,729,,151733.43
6421,15718039,0,606,137138.2,53784.22
6422,15579994,8,616,73112.95,62733.05
6423,15595037,9,772,152347.01,17671.78
6424,15600720,8,652,115144.68,188905.43
6425,15782608,5,743,,113079.19
6426,15566894,3,793,137817.52,83997.79
6427,15749123,7,743,157332.26,125424.42
6428,15668943,2,746,,143194.05
6429,15577423,5,627,124586.93,93132.61
6430,15623102,6,713,116980.78,76038.38
6431,15728012,3,678,128398.38,168658.3
6432,15683363,1,540,,108419.41
6433,15699335,3,615,137657.25,171657.57
6434,15574369,5,415,167259.44,22357.25
6435,15703167,8,628,,193903.06
6436,15754874,4,700,119009.57,141926.43
6437,15723216,2,623,80002.33,104079.62
6438,15725094,4,623,140211.88,93832.33
6439,15647974,3,679,118742.74,1568.91
6440,15583371,1,632,138207.08,60778.11
6441,15772559,10,790,148636.21,16119.96
6442,15711251,1,514,178827.79,60375.18
6443,15719212,5,491,83134.3,187946.55
6444,15764927,3,753,121513.31,195563.99
6445,15731412,6,693,95900.04,38196.24
6446,15719170,1,679,112543.42,179435.21
6447,15596011,9,529,,93208.22
6448,15614834,3,619,141751.82,61531.86
6449,15600510,6,680,124140.57,92826.35
6450,15625706,2,693,116546.59,23140.28
6451,15781409,6,834,,74287.53
6452,15722583,6,636,157576.47,101102.39
6453,15677243,5,538,,126933.73
6454,15815070,5,566,141428.99,68408.74
6455,15705899,0,597,127510.99,155356.34
6456,15701522,9,711,,3234.8
6457,15755978,10,606,,195209.4
6458,15722090,6,615,81818.49,169149.38
6459,15783526,1,589,100895.54,68075.14
6460,15632125,5,606,63832.43,93707.8
6461,15688395,4,582,,156153.27
6462,15666975,4,710,116085.06,58601.61
6463,15682211,1,467,,114448.77
6464,15637411,1,749,,126551.65
6465,15591512,2,564,115761.51,112350.21
6466,15606855,6,730,,185808.7
6467,15763683,4,678,139626.01,118235.52
6468,15641782,7,540,,183051.6
6469,15677184,6,767,115576.44,27922.45
6470,15775042,4,615,,196476.19
6471,15616630,5,583,77647.6,190429.52
6472,15800233,5,850,,35034.15
6473,15588419,10,651,148962.46,66389.43
6474,15595557,8,798,,107615.43
6475,15626143,2,695,,99692.65
6476,15566030,5,497,80542.81,88729.22
6477,15701412,4,739,,173321.65
6478,15702464,4,549,,139463.57
6479,15573348,9,850,102050.47,3769.71
6480,15704160,5,648,,149946.43
6481,15693704,6,679,114948.76,135768.25
6482,15664752,8,606,136000.45,31708.53
6483,15628292,4,850,156001.68,151677.31
6484,15621195,3,619,147974.16,170518.83
6485,15668629,2,719,,196582.19
6486,15635197,5,640,90402.77,3298.65
6487,15592761,5,710,,162878.96
6488,15574283,2,580,,64014.24
6489,15598097,9,550,,26257.01
6490,15711352,3,841,162701.65,126794.56
6491,15620751,2,760,,164162.44
6492,15656717,6,687,,179206.92
6493,15643121,5,753,82453.96,18254.75
6494,15723671,9,661,100107.99,83949.68
6495,15752846,7,699,,22684.78
6496,15640852,5,617,83348.89,7953.62
6497,15789313,4,595,96553.52,143952.24
6498,15793688,9,669,201009.64,158032.5
6499,15770405,5,613,125167.74,199104.52
6500,15702561,9,782,,87566.97
6501,15625964,5,582,153313.67,170563.73
6502,15761364,9,679,,157871.55
6503,15590286,2,611,125879.29,93203.43
6504,15587978,6,455,170057.62,54398.56
6505,15773242,1,621,,168779.47
6506,15761053,2,596,131326.47,1140.02
6507,15702095,1,585,128472.8,186476.91
6508,15764253,6,742,160485.16,29023.03
6509,15700801,6,850,84445.68,60021.34
6510,15730590,1,738,115409.18,180456.8
6511,15643916,8,619,62400.48,132498.39
6512,15720636,4,628,143054.56,109608.81
6513,15795429,7,487,133628.09,98570.01
6514,15609254,9,513,107135.04,160546.58
6515,15625141,7,563,,6139.74
6516,15810898,2,803,151659.52,6930.17
6517,15775797,7,607,,10674.62
6518,15795246,9,628,155903.82,71159.84
6519,15795275,4,521,82940.25,62413.01
6520,15571869,4,669,112650.89,166386.22
6521,15694143,10,686,,133086.45
6522,15748231,4,700,95853.39,192933.37
6523,15632185,1,663,82228.67,71359.78
6524,15806249,4,671,,79270.02
6525,15743293,1,651,163700.78,29583.48
6526,15598157,4,728,106328.08,88680.65
6527,15700946,7,574,152992.91,134691.2
6528,15722692,3,464,116439.65,75574.48
6529,15696506,9,604,101352.78,30252.3
6530,15728823,10,836,,111324.41
6531,15808851,9,511,105609.17,105425.18
6532,15675231,8,518,,36193.07
6533,15732299,4,756,,93081.87
6534,15706269,8,489,103894.38,107625.46
6535,15590078,9,622,139834.93,152733.89
6536,15776985,6,652,112518.71,110421.31
6537,15756743,7,625,115895.42,48486.25
6538,15782364,3,521,146408.68,72993.67
6539,15604093,4,546,165363.31,25744.13
6540,15749328,1,697,,46807.62
6541,15656322,3,571,71843.15,26772.04
6542,15685564,5,748,105492.53,150057.2
6543,15785831,7,591,183027.25,56028.79
6544,15796218,1,814,131968.57,147693.92
6545,15716218,3,709,104118.5,174032
6546,15572735,2,433,,153698.65
6547,15633840,0,781,125023.1,108301.45
6548,15608760,4,656,74323.2,22929.08
6549,15627848,7,683,109346.13,102665.92
6550,15792029,6,620,,56139.09
6551,15617331,3,637,109698.41,88391.29
6552,15651740,5,525,,149195.44
6553,15636407,5,793,127758.09,143357.03
6554,15607526,1,638,102645.48,168359.98
6555,15632576,4,520,93249.4,77335.75
6556,15581505,5,641,,93148.93
6557,15612207,1,840,87779.83,36687.11
6558,15707242,5,504,,146703.36
6559,15721937,0,686,138131.34,115927.85
6560,15773852,4,533,70362.52,104189.46
6561,15719778,1,577,,9902.39
6562,15650538,7,445,168286.58,16645.77
6563,15797475,3,720,86102.27,180134.88
6564,15780359,4,643,115142.9,148098.95
6565,15737104,0,652,126597.89,38798.79
6566,15789936,2,663,,153295
6567,15709523,0,525,157989.21,100687.67
6568,15593425,1,662,187997.15,111442.71
6569,15776725,8,724,172192.49,136902.01
6570,15604706,1,581,133105.47,105732.9
6571,15790958,4,685,,35884.91
6572,15747534,10,595,,73489.15
6573,15574237,8,588,,110114.19
6574,15690332,3,647,192407.97,40145.28
6575,15661290,9,785,107199.75,146398.51
6576,15651883,6,794,115796.7,160526.36
6577,15808905,5,823,164858.18,173516.71
6578,15715532,4,687,117633.28,88396.6
6579,15786078,9,850,,185821.41
6580,15652401,7,496,,108098.28
6581,15673074,6,527,126663.51,162267.91
6582,15598744,6,576,140273.47,193135.25
6583,15785975,7,525,,168034.9
6584,15613180,8,727,153344.72,163295.87
6585,15584229,9,671,123943.18,159553.27
6586,15773804,5,625,,99800.87
6587,15699515,7,643,98630.31,40250.82
6588,15705313,2,707,58036.33,83335.78
6589,15693817,5,539,,48382.4
6590,15673790,7,498,109200.74,165990.44
6591,15674868,0,696,,9002.8
6592,15692110,7,758,,188156.34
6593,15645904,6,685,,186785.01
6594,15581332,1,655,83173.98,184259.6
6595,15808544,3,747,,57817.84
6596,15734948,7,601,,144660.42
6597,15654531,5,477,82559.42,163112.9
6598,15637774,5,558,73494.21,136301.1
6599,15677141,2,586,132450.24,36176.63
6600,15739578,6,850,128663.9,65769.3
6601,15697360,2,505,79951.9,174123.16
6602,15655213,8,591,132508.3,161304.68
6603,15580872,1,761,120530.13,109394.62
6604,15683213,10,554,74988.59,190155.13
6605,15801188,6,774,94722.88,61450.96
6606,15645029,5,771,,8673.43
6607,15633181,6,792,71269.89,125912.77
6608,15598259,9,673,98612.1,151349.35
6609,15576000,6,765,138033.55,67972.45
6610,15766047,2,748,91621.69,71139.31
6611,15596339,3,422,140014.42,86350.97
6612,15715199,5,568,126815.97,118648.12
6613,15615938,3,502,139663.37,100995.11
6614,15679991,7,524,,147100.72
6615,15626135,1,689,165312.27,155495.63
6616,15792934,8,661,,196875.87
6617,15744046,8,606,,63176.77
6618,15700826,1,678,123699.28,105221.76
6619,15756301,3,636,97325.15,131924.38
6620,15586517,5,647,97041.16,23132.73
6621,15751297,5,732,,161428.25
6622,15710365,0,646,104129.24,181794.86
6623,15679307,1,559,,86634.3
6624,15610753,3,581,104367.5,29937.75
6625,15811036,7,565,135369.71,140130.22
6626,15610912,6,657,112119.48,17536.82
6627,15619932,7,847,123760.68,53157.16
6628,15746199,6,558,,143585.29
6629,15584967,6,596,,72402
6630,15734365,5,579,,39891.84
6631,15726960,3,741,,89804.83
6632,15665177,3,613,,136491.72
6633,15779915,5,694,,35593.18
6634,15729110,7,729,,58268.2
6635,15575399,1,480,152160.21,101778.9
6636,15678374,5,666,,185123.09
6637,15792679,2,575,,119927.81
6638,15668767,3,850,,195033.07
6639,15761886,4,740,172381.8,86480.29
6640,15583076,6,588,106116.56,198766.61
6641,15815615,5,681,141952.07,185144.08
6642,15591942,7,611,,3729.89
6643,15724924,6,589,138497.84,18988.58
6644,15762123,1,717,,119313.74
6645,15567893,3,556,124213.36,62627.55
6646,15648989,4,850,126872.6,197266.58
6647,15662021,2,685,,199992.48
6648,15691627,8,713,,16403.41
6649,15731751,1,437,120923.52,78854.57
6650,15635277,7,605,142643.54,189310.27
6651,15655252,10,758,79857.64,78088.17
6652,15803941,10,600,95502.21,19842.18
6653,15714380,5,827,,103305.01
6654,15666559,8,608,197715.93,116124.28
6655,15799998,8,608,85859.76,142730.27
6656,15703763,7,554,85304.27,58076.52
6657,15795640,1,683,132371.3,186123.57
6658,15780056,4,660,,29664.45
6659,15777873,5,628,,147963.07
6660,15584749,4,668,79896,38466.39
6661,15765258,5,776,,143301.49
6662,15623346,4,820,,31422.69
6663,15614054,1,665,,121505.61
6664,15766185,4,850,146587.3,89874.82
6665,15667632,7,703,,72500.68
6666,15599024,8,506,,182692.8
6667,15798709,3,588,109109.33,4993.94
6668,15741921,8,622,,124964.82
6669,15793671,5,606,,161971.42
6670,15797900,9,517,142147.32,39488.04
6671,15667932,10,758,,55313.44
6672,15795933,3,677,,187811.71
6673,15660403,0,827,,184514.01
6674,15736299,8,729,109106.8,121311.12
6675,15759034,2,654,112262.84,12873.39
6676,15724663,5,654,,157238.05
6677,15594556,8,619,,123242.11
6678,15737169,8,642,144238.7,184399.76
6679,15632472,1,472,159397.75,57323.18
6680,15722813,4,470,125385.01,68293.93
6681,15588450,8,633,69365.25,10288.24
6682,15736717,7,602,155271.83,179446.31
6683,15680683,5,640,197200.04,141453.62
6684,15710316,5,454,144837.79,93151.77
6685,15746333,3,562,,6554.97
6686,15606861,8,636,,38570.13
6687,15641285,3,621,163085.79,131048.36
6688,15662908,7,795,125903.22,127068.92
6689,15814267,6,550,154377.3,51721.52
6690,15614923,7,630,107511.52,46156.87
6691,15579223,8,573,127406.5,192950.6
6692,15651389,8,561,143656.55,180932.46
6693,15677087,5,662,138106.75,19596.73
6694,15665784,9,637,128940.24,46786.92
6695,15576706,9,651,114453.58,175820.91
6696,15615473,2,646,,198208
6697,15587299,3,567,,55362.45
6698,15655389,1,638,131762.94,47675.29
6699,15784491,6,725,,61326.43
6700,15809999,3,709,150300.65,71672.86
6701,15681115,10,787,108935.39,101168.3
6702,15629390,7,653,135847.47,144880.81
6703,15792668,7,661,109908.06,115037.67
6704,15583863,8,681,142946.18,187280.51
6705,15681878,3,436,104339.11,183540.22
6706,15782875,5,663,157274.36,28531.81
6707,15732235,0,662,98848.19,42730.12
6708,15735909,8,607,105103.33,104721.5
6709,15653448,7,754,,65219.85
6710,15587647,0,850,127120.62,118929.64
6711,15701037,2,578,,70563.9
6712,15727499,3,666,129118.5,139435.12
6713,15724838,4,599,,170347.1
6714,15666711,0,586,,131553.82
6715,15588933,3,825,146053.66,138344.7
6716,15763111,10,808,124577.15,169894.4
6717,15805676,4,515,151012.55,9770.97
6718,15586674,5,663,216109.88,74176.71
6719,15744553,2,444,144318.97,112668.06
6720,15776629,4,650,,186275.7
6721,15647207,7,609,,98463.99
6722,15715638,3,824,27517.15,2746.41
6723,15750602,5,662,147092.65,10928.3
6724,15766810,2,699,92246.14,91346.03
6725,15756625,8,752,,139844.04
6726,15639552,8,603,148897.02,105052.9
6727,15633213,8,628,,144366.83
6728,15610416,9,745,,19605.18
6729,15715208,10,804,138335.96,80483.76
6730,15619608,10,454,92895.56,154344
6731,15628697,9,631,160736.63,93503.02
6732,15643826,4,503,,153036.97
6733,15718588,9,548,,98029.58
6734,15709741,4,668,107141.27,193018.71
6735,15723318,0,619,,60810.64
6736,15717328,4,842,132446.08,87071.18
6737,15771299,1,707,92053,164064.44
6738,15706223,2,715,96798.79,4554.67
6739,15612358,9,573,134498.54,119924.8
6740,15769191,8,509,132387.91,170360.11
6741,15618816,2,670,147171.2,69850.04
6742,15730810,9,613,100524.69,47298.95
6743,15783463,1,678,,45443.68
6744,15616213,9,555,138214.5,198715.27
6745,15611287,4,777,,115611.97
6746,15786454,3,552,,40333.94
6747,15768682,3,640,,105997.25
6748,15766172,3,541,128743.55,134851.12
6749,15637646,10,756,122647.32,61666.87
6750,15653404,9,684,79263.9,196574.48
6751,15690546,2,618,,111097.39
6752,15735636,2,604,121389.78,48201.64
6753,15605424,7,624,123906.55,135096.78
6754,15568449,7,661,143006.7,15650.89
6755,15688085,3,627,157597.61,34097.22
6756,15683483,3,812,127117.8,174822.74
6757,15659567,9,473,117103.26,85937.52
6758,15766667,2,717,102989.83,49185.57
6759,15624975,1,693,145118.83,77742.38
6760,15660878,1,705,126076.24,34436.83
6761,15586557,5,661,,88279.6
6762,15746183,4,573,,157549.6
6763,15631457,5,639,98186.7,173386.95
6764,15754053,7,718,,82782.08
6765,15645839,6,570,,187758.5
6766,15689955,7,461,,176547.8
6767,15593510,5,638,129335.65,56585.2
6768,15654964,7,608,75801.74,125762.95
6769,15594039,6,599,,113868.4
6770,15625929,7,762,159316.64,24780.13
6771,15815295,2,662,96479.81,120259.41
6772,15621818,7,747,117726.33,175398.34
6773,15652700,6,539,,86767.48
6774,15636860,4,625,122351.29,71216.6
6775,15569432,9,656,,85240.61
6776,15751455,5,469,,160529.71
6777,15800583,8,621,,102806.6
6778,15770214,7,754,,144134.64
6779,15613463,6,679,132598.38,184017.98
6780,15587066,2,535,119272.29,195896.59
6781,15693752,2,487,,126722.57
6782,15714874,3,850,,176883.42
6783,15657809,10,585,106415.57,122960.98
6784,15651955,4,603,,9607.1
6785,15570912,9,728,127772.1,152643.48
6786,15640266,5,621,104631.67,95551.22
6787,15652069,1,833,,141860.62
6788,15596074,10,502,,76642.68
6789,15800268,6,825,118050.79,52301.15
6790,15809847,0,668,,29388.02
6791,15599074,6,487,136093.74,193408.43
6792,15599591,7,600,88477.36,58632.37
6793,15776096,3,606,161572.24,191076.22
6794,15611669,7,623,126608.37,645.61
6795,15694098,9,575,68332.96,144390.75
6796,15713347,6,577,179852.26,193580.32
6797,15713094,8,651,,126761.2
6798,15811978,2,693,104763.41,62368.33
6799,15799925,6,800,88541.57,131718.12
6800,15692575,6,760,162888.73,91098.76
6801,15743149,8,711,,67508.01
6802,15776947,8,637,,12156.93
6803,15700656,9,662,,65089.38
6804,15594515,7,568,,62370.67
6805,15787884,7,692,,18826.34
6806,15577988,1,614,,3342.62
6807,15795586,1,478,92474.05,178626.07
6808,15677739,6,562,,32845.32
6809,15720134,9,709,115479.48,134732.99
6810,15688868,5,684,87098.91,106095.82
6811,15642996,9,546,86351.85,57380.13
6812,15771222,5,779,,25951.91
6813,15605059,3,576,148843.56,69414.13
6814,15568088,3,481,163714.52,96123.72
6815,15665943,6,445,,119425.94
6816,15795571,0,606,94153.56,120138.27
6817,15662243,5,559,162702.35,150548.5
6818,15593128,10,608,129255.2,142492.04
6819,15589739,3,698,90605.29,14357
